2024-08-13 13:28:29,133 - takeoff,none,[0. 0. 0.],[1.63755047 3.48913407 1.57751763],3.0640164503688805
2024-08-13 13:28:29,366 - takeoff,none,[0. 0. 0.],[1.6343987  3.4944253  1.58232987],3.0570160331711174
2024-08-13 13:28:29,607 - takeoff,none,[0. 0. 0.],[1.63421047 3.49579549 1.58384299],3.064217791448103
2024-08-13 13:28:29,819 - takeoff,none,[0. 0. 0.],[1.63393843 3.4997673  1.58909512],3.0702630287866786
2024-08-13 13:28:30,030 - takeoff,none,[0. 0. 0.],[1.63371766 3.49919701 1.58772016],3.062143051961771
2024-08-13 13:28:30,231 - takeoff,none,[0. 0. 0.],[1.63527954 3.49996114 1.59273827],3.0656538766270813
2024-08-13 13:28:30,432 - takeoff,none,[0. 0. 0.],[1.63525188 3.49945712 1.59423923],3.0473049907159
2024-08-13 13:28:30,634 - takeoff,none,[0. 0. 0.],[1.63871777 3.49958658 1.61313713],3.0751940067807135
2024-08-13 13:28:30,847 - takeoff,none,[0. 0. 0.],[1.63570893 3.50364852 1.65260625],3.0654952828076096
2024-08-13 13:28:31,054 - takeoff,none,[0. 0. 0.],[1.63210905 3.50922656 1.67266417],3.071989129329447
2024-08-13 13:28:31,265 - takeoff,none,[0. 0. 0.],[1.62443185 3.51721811 1.6984868 ],3.085016772863411
2024-08-13 13:28:31,472 - takeoff,none,[0. 0. 0.],[1.61787331 3.52629137 1.71532214],3.0676172545860645
2024-08-13 13:28:31,714 - takeoff,none,[0. 0. 0.],[1.61031568 3.53407383 1.73877358],3.0747186900879275
2024-08-13 13:28:31,978 - takeoff,none,[0. 0. 0.],[1.60463798 3.54178095 1.76189792],3.078944461611683
2024-08-13 13:28:32,188 - takeoff,none,[0. 0. 0.],[1.5992204  3.55117178 1.78760266],3.097188575069203
2024-08-13 13:28:32,413 - takeoff,none,[0. 0. 0.],[1.59363759 3.55512047 1.80166316],3.0873589473272443
2024-08-13 13:28:32,630 - takeoff,none,[0. 0. 0.],[1.58625829 3.56166768 1.82161093],3.0743427201455384
2024-08-13 13:28:32,831 - takeoff,none,[0. 0. 0.],[1.58433747 3.56575227 1.8408227 ],3.0910656610400973
2024-08-13 13:28:33,044 - takeoff,none,[0. 0. 0.],[1.58223021 3.57110119 1.86222219],3.0880125738691437
2024-08-13 13:28:33,255 - takeoff,none,[0. 0. 0.],[1.58052957 3.57522464 1.87601721],3.093225147669452
2024-08-13 13:28:33,480 - takeoff,none,[0. 0. 0.],[1.57943428 3.58148074 1.88657784],3.090161493356616
2024-08-13 13:28:33,685 - takeoff,none,[0. 0. 0.],[1.57846618 3.58552098 1.89601529],3.1042419939409385
2024-08-13 13:28:33,885 - takeoff,none,[0. 0. 0.],[1.57599401 3.58901381 1.9007436 ],3.0983533271246038
2024-08-13 13:28:34,097 - takeoff,none,[0. 0. 0.],[1.57300031 3.59456539 1.91042316],3.1030402522582023
2024-08-13 13:28:34,311 - takeoff,none,[0. 0. 0.],[1.57055521 3.59898353 1.9196943 ],3.096851495377553
2024-08-13 13:28:34,558 - takeoff,none,[0. 0. 0.],[1.56754255 3.60324264 1.93098009],3.0956561897985617
2024-08-13 13:28:34,773 - takeoff,none,[0. 0. 0.],[1.56632185 3.60900807 1.94415605],3.110391933712104
2024-08-13 13:28:34,978 - takeoff,none,[0. 0. 0.],[1.5652585  3.61327648 1.95093572],3.107268912282739
2024-08-13 13:28:35,188 - takeoff,none,[0. 0. 0.],[1.56288517 3.6168642  1.95856047],3.104971235776894
