2024-08-26 13:42:08,159 - takeoff,fire,[0. 0. 0.],[1.62026131 3.47465992 1.577232  ],3.1177339023716515
2024-08-26 13:42:08,378 - takeoff,fire,[0. 0. 0.],[1.61967325 3.4773922  1.58151245],3.125496816279087
2024-08-26 13:42:08,584 - takeoff,fire,[0. 0. 0.],[1.61784399 3.48038602 1.58511102],3.109349700744077
2024-08-26 13:42:08,843 - takeoff,fire,[0. 0. 0.],[1.61769068 3.48128057 1.59044981],3.133101597037674
2024-08-26 13:42:09,051 - takeoff,fire,[0. 0. 0.],[1.61496758 3.48455644 1.59124398],3.119692663595329
2024-08-26 13:42:09,257 - find heat point WP0,fire,[0. 0. 0.],[1.61466265 3.48763967 1.60935557],3.1159679932738467
2024-08-26 13:42:09,558 - find heat point WP0,fire,[0. 0. 0.],[1.61405313 3.4963932  1.66163898],3.1234754761960666
2024-08-26 13:42:09,794 - find heat point WP0,fire,[0. 0. 0.],[1.61127901 3.50366044 1.69032633],3.1022534202349856
2024-08-26 13:42:10,021 - find heat point WP0,fire,[0. 0. 0.],[1.61063397 3.50733113 1.71347713],3.1115821146166476
2024-08-26 13:42:10,245 - find heat point WP0,fire,[0. 0. 0.],[1.60952759 3.51071525 1.73694217],3.1275636434462575
2024-08-26 13:42:10,454 - find heat point WP0,fire,[0. 0. 0.],[1.60670996 3.51576591 1.75948822],3.1175315141810027
2024-08-26 13:42:10,671 - find heat point WP0,fire,[0. 0. 0.],[1.60326183 3.51832724 1.77333581],3.10951013196574
2024-08-26 13:42:10,877 - find heat point WP0,fire,[0. 0. 0.],[1.59972823 3.5222702  1.79743934],3.119542318772516
2024-08-26 13:42:11,082 - find heat point WP0,fire,[0. 0. 0.],[1.59712744 3.52651477 1.8143611 ],3.11673013055782
2024-08-26 13:42:11,311 - find heat point WP0,fire,[0. 0. 0.],[1.59437287 3.52891946 1.82854176],3.1170128073818324
2024-08-26 13:42:11,524 - find heat point WP0,fire,[0. 0. 0.],[1.59357965 3.53189087 1.84280896],3.1170486420994035
2024-08-26 13:42:11,730 - find heat point WP0,fire,[0. 0. 0.],[1.59267902 3.53446412 1.85754585],3.1156632785780354
2024-08-26 13:42:11,946 - find heat point WP0,fire,[0. 0. 0.],[1.59236872 3.53756809 1.87163103],3.1070290642034104
2024-08-26 13:42:12,154 - find heat point WP0,fire,[0. 0. 0.],[1.59330583 3.53978848 1.88461554],3.1148021940890125
2024-08-26 13:42:12,363 - find heat point WP0,fire,[0. 0. 0.],[1.59424794 3.54182744 1.89344716],3.112126342300851
2024-08-26 13:42:12,570 - find heat point WP0,fire,[0. 0. 0.],[1.59572649 3.54432344 1.90538538],3.109009968054501
2024-08-26 13:42:12,774 - find heat point WP0,fire,[0. 0. 0.],[1.5971415  3.5458734  1.91844642],3.1165244305268764
2024-08-26 13:42:12,976 - find heat point WP0,fire,[0. 0. 0.],[1.59874022 3.54834008 1.93149292],3.1238919536157526
2024-08-26 13:42:13,177 - find heat point WP0,fire,[0. 0. 0.],[1.59939897 3.54935837 1.94180954],3.114086774664564
2024-08-26 13:42:13,380 - find heat point WP0,fire,[0. 0. 0.],[1.60140955 3.55087686 1.95392787],3.1178536100994316
2024-08-26 13:42:13,580 - find heat point WP0,fire,[0. 0. 0.],[1.60314798 3.55503988 1.96622515],3.132695373179989
2024-08-26 13:42:13,781 - find heat point WP0,fire,[0. 0. 0.],[1.60078394 3.55703902 1.97261465],3.1170684450374795
2024-08-26 13:42:13,983 - find heat point WP0,fire,[0. 0. 0.],[1.59866285 3.55965471 1.97907615],3.1171334555697765
2024-08-26 13:42:14,267 - find heat point WP0,fire,[0. 0. 0.],[1.59778821 3.5628922  1.98686814],3.1153482715450096
2024-08-26 13:42:14,467 - find heat point WP0,fire,[0. 0. 0.],[1.59479082 3.56458473 2.00191021],3.1232606194137595
2024-08-26 13:42:14,677 - find survivor WP1,fire,[0. 0. 0.],[1.5924263  3.56828475 2.013731  ],3.1101938797648203
