2024-08-08 11:50:19,621 - go to position WP2,none,[ 0.16912356 -3.46010184  1.46691573]
2024-08-08 11:50:19,836 - go to position WP2,none,[ 0.16875401 -3.45978069  1.46605825]
2024-08-08 11:50:20,063 - go to position WP2,none,[ 0.16868716 -3.45973754  1.46604049]
2024-08-08 11:50:20,301 - go to position WP2,none,[ 0.16875073 -3.45982766  1.46605742]
2024-08-08 11:50:20,502 - go to position WP2,none,[ 0.1691658  -3.46014047  1.4669801 ]
2024-08-08 11:50:20,735 - go to position WP2,none,[ 0.16921906 -3.46016979  1.46697533]
2024-08-08 11:50:20,946 - go to position WP2,none,[ 0.16919456 -3.46013594  1.46700311]
2024-08-08 11:50:21,146 - go to position WP2,none,[ 0.16875885 -3.45986319  1.46604168]
2024-08-08 11:50:21,352 - go to position WP2,none,[ 0.16869795 -3.45973802  1.46601474]
2024-08-08 11:50:21,553 - go to position WP2,none,[ 0.16865927 -3.45972705  1.46608508]
2024-08-08 11:50:21,757 - go to position WP2,none,[ 0.16890806 -3.4599309   1.46624959]
2024-08-08 11:50:21,962 - go to position WP2,none,[ 0.16864705 -3.45968223  1.46605527]
2024-08-08 11:50:22,238 - go to position WP2,none,[ 0.16871442 -3.4597981   1.46602452]
2024-08-08 11:50:22,463 - go to position WP2,none,[ 0.16868766 -3.459723    1.46593547]
2024-08-08 11:50:22,672 - go to position WP2,none,[ 0.16872424 -3.45979595  1.46603608]
2024-08-08 11:50:22,878 - go to position WP2,none,[ 0.16874753 -3.45986557  1.46603727]
2024-08-08 11:50:23,080 - go to position WP2,none,[ 0.168898   -3.45992446  1.46637046]
2024-08-08 11:50:23,280 - go to position WP2,none,[ 0.16920696 -3.46016717  1.4669714 ]
2024-08-08 11:50:23,485 - go to position WP2,none,[ 0.1686559  -3.45971704  1.46606112]
2024-08-08 11:50:23,766 - go to position WP2,none,[ 0.16869347 -3.45973372  1.46603036]
2024-08-08 11:50:23,986 - go to position WP2,none,[ 0.16868041 -3.45978522  1.46603394]
2024-08-08 11:50:24,243 - go to position WP2,none,[ 0.16871725 -3.45986032  1.46605277]
2024-08-08 11:50:24,454 - go to position WP2,none,[ 0.16872084 -3.45979285  1.46601284]
2024-08-08 11:50:24,692 - go to position WP2,none,[ 0.16868697 -3.45975733  1.4660517 ]
2024-08-08 11:50:24,920 - go to position WP2,none,[ 0.168672   -3.45976973  1.46604013]
2024-08-08 11:50:25,126 - go to position WP2,none,[ 0.16868429 -3.45979524  1.46597779]
2024-08-08 11:50:25,326 - go to position WP2,none,[ 0.16864596 -3.45972872  1.4659754 ]
2024-08-08 11:50:25,551 - go to position WP2,none,[ 0.16866465 -3.45975423  1.46603143]
2024-08-08 11:50:25,752 - go to position WP2,none,[ 0.16870458 -3.45977378  1.46603513]
2024-08-08 11:50:25,957 - go to position WP2,none,[ 0.1686984  -3.45975089  1.46596229]
2024-08-08 11:50:26,158 - go to position WP2,none,[ 0.16868491 -3.45970297  1.4659853 ]
2024-08-08 11:50:26,378 - go to position WP2,none,[ 0.16891912 -3.45990849  1.46633697]
2024-08-08 11:50:26,588 - go to position WP2,none,[ 0.16866633 -3.45971584  1.46595991]
2024-08-08 11:50:26,789 - go to position WP2,none,[ 0.16887935 -3.46000886  1.46623778]
2024-08-08 11:50:26,994 - go to position WP2,none,[ 0.16926858 -3.46016264  1.46701372]
2024-08-08 11:50:27,203 - go to position WP2,none,[ 0.16870689 -3.45975208  1.46605897]
2024-08-08 11:50:27,403 - go to position WP2,none,[ 0.16867055 -3.45971489  1.46603286]
2024-08-08 11:50:27,641 - go to position WP2,none,[ 0.16871873 -3.45975614  1.4660573 ]
2024-08-08 11:50:27,859 - go to position WP2,none,[ 0.16868418 -3.45973635  1.46596539]
2024-08-08 11:50:28,097 - go to position WP2,none,[ 0.16871436 -3.45980501  1.46605325]
2024-08-08 11:50:28,302 - go to position WP2,none,[ 0.16885498 -3.46001244  1.46610391]
2024-08-08 11:50:28,502 - go to position WP2,none,[ 0.16874529 -3.45980096  1.4660387 ]
2024-08-08 11:50:28,712 - go to position WP2,none,[ 0.16872227 -3.45979428  1.46604931]
2024-08-08 11:50:28,912 - go to position WP2,none,[ 0.16870755 -3.45979643  1.46602917]
2024-08-08 11:50:29,163 - go to position WP2,none,[ 0.16863446 -3.45969152  1.4660666 ]
2024-08-08 11:50:29,368 - go to position WP2,none,[ 0.16874211 -3.45981216  1.46604025]
2024-08-08 11:50:29,619 - go to position WP2,none,[ 0.16867334 -3.45972395  1.46594894]
2024-08-08 11:50:29,854 - go to position WP2,none,[ 0.16866943 -3.45975256  1.46605504]
2024-08-08 11:50:30,058 - go to position WP2,none,[ 0.16870645 -3.45981956  1.46605825]
2024-08-08 11:50:30,260 - go to position WP2,none,[ 0.16869642 -3.45981646  1.46605885]
2024-08-08 11:50:30,460 - go to position WP2,none,[ 0.16866651 -3.45968843  1.46599412]
2024-08-08 11:50:30,660 - go to position WP2,none,[ 0.16911964 -3.46006608  1.46698391]
2024-08-08 11:50:30,861 - go to position WP2,none,[ 0.16870017 -3.45975971  1.46598005]
2024-08-08 11:50:31,066 - go to position WP2,none,[ 0.16876665 -3.4597795   1.46602571]
2024-08-08 11:50:31,275 - go to position WP2,none,[ 0.16915601 -3.46013832  1.46699095]
2024-08-08 11:50:31,493 - go to position WP2,none,[ 0.16871956 -3.45981669  1.46606493]
2024-08-08 11:50:31,723 - go to position WP2,none,[ 0.16924177 -3.46023226  1.46708584]
2024-08-08 11:50:31,937 - go to position WP2,none,[ 0.16881326 -3.45997214  1.46609652]
2024-08-08 11:50:32,146 - go to position WP2,none,[ 0.1686912  -3.459764    1.46607113]
2024-08-08 11:50:32,365 - go to position WP2,none,[ 0.16866934 -3.45974898  1.46598983]
2024-08-08 11:50:32,607 - go to position WP2,none,[ 0.1691945  -3.46020103  1.4669615 ]
2024-08-08 11:50:32,822 - go to position WP2,none,[ 0.16870895 -3.45979142  1.4660666 ]
2024-08-08 11:50:33,056 - go to position WP2,none,[ 0.16866945 -3.45974088  1.46605361]
2024-08-08 11:50:33,306 - go to position WP2,none,[ 0.16917585 -3.46012235  1.4670198 ]
2024-08-08 11:50:33,526 - go to position WP2,none,[ 0.16869399 -3.45981073  1.46603346]
2024-08-08 11:50:33,730 - go to position WP2,none,[ 0.16879374 -3.45995903  1.466084  ]
2024-08-08 11:50:33,946 - go to position WP2,none,[ 0.168741   -3.45984745  1.46605921]
2024-08-08 11:50:34,175 - go to position WP2,none,[ 0.16866122 -3.45974374  1.46606481]
2024-08-08 11:50:34,380 - go to position WP2,none,[ 0.16869019 -3.45976424  1.46603191]
2024-08-08 11:50:34,593 - go to position WP2,none,[ 0.16860904 -3.45968127  1.46606696]
2024-08-08 11:50:34,796 - go to position WP2,none,[ 0.16866325 -3.45970964  1.46602094]
2024-08-08 11:50:35,027 - go to position WP2,none,[ 0.1687323 -3.4598453  1.466043 ]
2024-08-08 11:50:35,229 - go to position WP2,none,[ 0.1686818  -3.45974374  1.46606767]
2024-08-08 11:50:35,433 - go to position WP2,none,[ 0.16898414 -3.46000671  1.46636891]
2024-08-08 11:50:35,636 - go to position WP2,none,[ 0.16871388 -3.4598372   1.46599531]
2024-08-08 11:50:35,845 - go to position WP2,none,[ 0.16866016 -3.45974088  1.46607769]
2024-08-08 11:50:36,045 - go to position WP2,none,[ 0.16871855 -3.45976019  1.46595073]
2024-08-08 11:50:36,246 - go to position WP2,none,[ 0.1688458  -3.46003532  1.4660809 ]
2024-08-08 11:50:36,465 - go to position WP2,none,[ 0.1688922  -3.45991564  1.4663595 ]
2024-08-08 11:50:36,679 - go to position WP2,none,[ 0.16866422 -3.45976877  1.46594286]
2024-08-08 11:50:36,881 - go to position WP2,none,[ 0.1686839  -3.45973539  1.46605468]
2024-08-08 11:50:37,135 - go to position WP2,none,[ 0.16867605 -3.45974398  1.46603334]
2024-08-08 11:50:37,335 - go to position WP2,none,[ 0.16867955 -3.45973659  1.46605492]
2024-08-08 11:50:37,571 - go to position WP2,none,[ 0.16868837 -3.45971155  1.46602881]
2024-08-08 11:50:37,788 - go to position WP2,none,[ 0.16885248 -3.45997977  1.4660815 ]
2024-08-08 11:50:37,989 - go to position WP2,none,[ 0.16868442 -3.4597106   1.4659667 ]
2024-08-08 11:50:38,189 - go to position WP2,none,[ 0.16868269 -3.45973825  1.46606159]
2024-08-08 11:50:38,390 - go to position WP2,none,[ 0.16873607 -3.45985436  1.46604264]
2024-08-08 11:50:38,591 - go to position WP2,none,[ 0.16877446 -3.45983171  1.46604609]
2024-08-08 11:50:38,814 - go to position WP2,none,[ 0.16918516 -3.46014786  1.46696353]
2024-08-08 11:50:39,023 - go to position WP2,none,[ 0.16872826 -3.45980835  1.46595526]
2024-08-08 11:50:39,223 - go to position WP2,none,[ 0.16869897 -3.45978665  1.46605253]
2024-08-08 11:50:39,473 - go to position WP2,none,[ 0.16868366 -3.45971537  1.46602607]
2024-08-08 11:50:39,673 - go to position WP2,none,[ 0.16888826 -3.45987296  1.46630919]
2024-08-08 11:50:39,881 - go to position WP2,none,[ 0.16868772 -3.45971942  1.46602678]
2024-08-08 11:50:40,097 - go to position WP2,none,[ 0.16864739 -3.45963669  1.46607316]
2024-08-08 11:50:40,298 - go to position WP2,none,[ 0.1686874  -3.45971465  1.46607947]
2024-08-08 11:50:40,572 - go to position WP2,none,[ 0.16893178 -3.45992017  1.46632063]
2024-08-08 11:50:40,772 - go to position WP2,none,[ 0.16870548 -3.45976806  1.46603906]
2024-08-08 11:50:40,978 - go to position WP2,none,[ 0.16872583 -3.45975542  1.46607506]
2024-08-08 11:50:41,203 - go to position WP2,none,[ 0.16868103 -3.45971322  1.46602547]
2024-08-08 11:50:41,403 - go to position WP2,start handover,[ 0.16870166 -3.45970488  1.46605039]
2024-08-08 11:50:41,606 - go to position WP2,start handover,[ 0.16892098 -3.459903    1.46626687]
2024-08-08 11:50:41,813 - go to position WP2,start handover,[ 0.16865781 -3.4596746   1.46605408]
2024-08-08 11:50:42,014 - go to position WP2,start handover,[ 0.16864567 -3.45967531  1.46606266]
2024-08-08 11:50:42,221 - go to position WP2,start handover,[ 0.1686981  -3.45973969  1.46602345]
2024-08-08 11:50:42,421 - go to position WP2,start handover,[ 0.16869041 -3.4597013   1.46604252]
2024-08-08 11:50:42,626 - go to position WP2,start handover,[ 0.16891311 -3.45988989  1.46639407]
2024-08-08 11:50:42,826 - go to position WP2,start handover,[ 0.16869003 -3.45970321  1.46603584]
2024-08-08 11:50:43,026 - go to position WP2,start handover,[ 0.16863355 -3.45966268  1.46605468]
2024-08-08 11:50:43,237 - go to position WP2,start handover,[ 0.1686866  -3.45971823  1.46607482]
2024-08-08 11:50:43,440 - go to position WP2,start handover,[ 0.16863936 -3.45969081  1.46602178]
2024-08-08 11:50:43,653 - go to position WP2,start handover,[ 0.16868168 -3.45969009  1.46607399]
2024-08-08 11:50:43,853 - go to position WP2,start handover,[ 0.16869636 -3.45972681  1.46605039]
2024-08-08 11:50:44,056 - go to position WP2,start handover,[ 0.16873127 -3.45980334  1.46605659]
2024-08-08 11:50:44,257 - go to position WP2,start handover,[ 0.16918506 -3.46010447  1.46699464]
2024-08-08 11:50:44,461 - go to position WP2,start handover,[ 0.16875759 -3.45985723  1.46605623]
2024-08-08 11:50:44,662 - go to position WP2,start handover,[ 0.16869056 -3.45974755  1.46596825]
2024-08-08 11:50:44,862 - go to position WP2,start handover,[ 0.16865061 -3.45968509  1.46606147]
2024-08-08 11:50:45,077 - go to position WP2,start handover,[ 0.1686974  -3.45970321  1.46603394]
2024-08-08 11:50:45,298 - go to position WP2,start handover,[ 0.168667   -3.45969653  1.46603429]
2024-08-08 11:50:45,520 - go to position WP2,start handover,[ 0.16870011 -3.45976496  1.4659723 ]
2024-08-08 11:50:45,747 - go to position WP2,start handover,[ 0.16927271 -3.46016836  1.46702302]
2024-08-08 11:50:45,967 - go to position WP2,start handover,[ 0.1686527  -3.45967793  1.46596646]
2024-08-08 11:50:46,173 - go to position WP2,start handover,[ 0.16866682 -3.4597156   1.46599758]
2024-08-08 11:50:46,377 - go to position WP2,start handover,[ 0.1686628  -3.45970011  1.46608365]
2024-08-08 11:50:46,577 - go to position WP2,start handover,[ 0.16868174 -3.45968533  1.46599102]
2024-08-08 11:50:46,778 - go to position WP2,start handover,[ 0.1686884  -3.45970201  1.46606529]
2024-08-08 11:50:46,978 - go to position WP2,start handover,[ 0.16867183 -3.45969653  1.46603823]
2024-08-08 11:50:47,184 - go to position WP2,start handover,[ 0.16867252 -3.45973396  1.46604002]
2024-08-08 11:50:47,412 - go to position WP2,start handover,[ 0.16866358 -3.45969653  1.46604764]
2024-08-08 11:50:47,612 - go to position WP2,start handover,[ 0.16870569 -3.45976543  1.46606016]
2024-08-08 11:50:47,828 - go to position WP2,start handover,[ 0.16864726 -3.4596746   1.46605039]
2024-08-08 11:50:48,060 - go to position WP2,start handover,[ 0.16866682 -3.45972013  1.46602905]
2024-08-08 11:50:48,280 - go to position WP2,start handover,[ 0.16870135 -3.45971727  1.4660598 ]
2024-08-08 11:50:48,487 - go to position WP2,start handover,[ 0.16869184 -3.45969939  1.46602774]
2024-08-08 11:50:48,702 - go to position WP2,start handover,[ 0.16870025 -3.45975804  1.46608639]
2024-08-08 11:50:48,909 - go to position WP2,start handover,[ 0.1687291  -3.45972013  1.46604371]
2024-08-08 11:50:49,118 - go to position WP2,start handover,[ 0.1689374  -3.45994544  1.46632111]
2024-08-08 11:50:49,320 - go to position WP2,start handover,[ 0.16895507 -3.45996141  1.46635246]
2024-08-08 11:50:49,546 - go to position WP2,start handover,[ 0.16877046 -3.45984697  1.46603334]
2024-08-08 11:50:49,751 - go to position WP2,start handover,[ 0.16867159 -3.45971608  1.46606684]
2024-08-08 11:50:49,953 - go to position WP2,start handover,[ 0.16872451 -3.45975614  1.46605957]
2024-08-08 11:50:50,156 - go to position WP2,start handover,[ 0.16867711 -3.45966578  1.46603966]
2024-08-08 11:50:50,357 - go to position WP2,start handover,[ 0.16870128 -3.4597199   1.46607327]
2024-08-08 11:50:50,557 - go to position WP2,start handover,[ 0.16903208 -3.45995927  1.4664067 ]
2024-08-08 11:50:50,757 - go to position WP2,start handover,[ 0.16869497 -3.45970249  1.46604967]
2024-08-08 11:50:50,971 - go to position WP2,start handover,[ 0.16869552 -3.4597168   1.46602321]
2024-08-08 11:50:51,175 - go to position WP2,start handover,[ 0.16887608 -3.4598887   1.46624231]
2024-08-08 11:50:51,390 - go to position WP2,start handover,[ 0.16872668 -3.4598031   1.46606493]
2024-08-08 11:50:51,593 - go to position WP2,start handover,[ 0.168687   -3.45969296  1.46601868]
2024-08-08 11:50:51,795 - go to position WP2,start handover,[ 0.16868617 -3.45973182  1.46606743]
2024-08-08 11:50:51,998 - go to position WP2,start handover,[ 0.16864298 -3.45967412  1.46605396]
2024-08-08 11:50:52,212 - go to position WP2,start handover,[ 0.16914684 -3.46010017  1.46684694]
2024-08-08 11:50:52,427 - go to position WP2,start handover,[ 0.16868538 -3.45969129  1.46605873]
2024-08-08 11:50:52,636 - go to position WP2,start handover,[ 0.1688751  -3.45999312  1.4661063 ]
2024-08-08 11:50:52,837 - go to position WP2,start handover,[ 0.16878116 -3.45981622  1.46610224]
2024-08-08 11:50:53,039 - go to position WP2,start handover,[ 0.16869015 -3.45970201  1.46603703]
2024-08-08 11:50:53,245 - go to position WP2,start handover,[ 0.16876914 -3.45984387  1.46604145]
2024-08-08 11:50:53,445 - go to position WP2,start handover,[ 0.16872564 -3.45974469  1.46606338]
2024-08-08 11:50:53,673 - go to position WP2,start handover,[ 0.1686624  -3.45968604  1.46607888]
2024-08-08 11:50:53,879 - go to position WP2,start handover,[ 0.16883357 -3.45981407  1.46629894]
2024-08-08 11:50:54,079 - go to position WP2,start handover,[ 0.16870378 -3.45972347  1.46605551]
2024-08-08 11:50:54,279 - go to position WP2,start handover,[ 0.1687303  -3.45974159  1.46605372]
2024-08-08 11:50:54,480 - go to position WP2,start handover,[ 0.16919132 -3.46010137  1.46700478]
2024-08-08 11:50:54,696 - go to position WP2,start handover,[ 0.16866121 -3.45967436  1.46604252]
2024-08-08 11:50:54,995 - go to position WP2,start handover,[ 0.16884667 -3.4599297   1.46627581]
2024-08-08 11:50:55,196 - go to position WP2,start handover,[ 0.16868818 -3.45973539  1.46604002]
2024-08-08 11:50:55,396 - go to position WP2,start handover,[ 0.16864838 -3.45966339  1.46602011]
2024-08-08 11:50:55,597 - go to position WP2,start handover,[ 0.16870454 -3.45969677  1.46603155]
2024-08-08 11:50:55,797 - go to position WP2,start handover,[ 0.1687499  -3.45978165  1.46604931]
2024-08-08 11:50:56,016 - go to position WP2,start handover,[ 0.16866884 -3.45969629  1.46605623]
2024-08-08 11:50:56,238 - go to position WP2,start handover,[ 0.16871385 -3.45971179  1.46603155]
2024-08-08 11:50:56,454 - go to position WP2,start handover,[ 0.16868205 -3.45969176  1.4660809 ]
2024-08-08 11:50:56,685 - go to position WP2,start handover,[ 0.16869105 -3.45971894  1.46603   ]
2024-08-08 11:50:56,897 - go to position WP2,start handover,[ 0.16930009 -3.46016312  1.46703529]
2024-08-08 11:50:57,097 - go to position WP2,start handover,[ 0.16893947 -3.45988131  1.46636188]
2024-08-08 11:50:57,302 - go to position WP2,start handover,[ 0.16873091 -3.45981312  1.46600151]
2024-08-08 11:50:57,521 - go to position WP2,start handover,[ 0.16876732 -3.45984077  1.466151  ]
2024-08-08 11:50:57,745 - go to position WP2,start handover,[ 0.16870809 -3.45978141  1.46596622]
