-0.07186459749937057,-2.9672703742980957,1.7141048908233643
-0.07199586182832718,-2.96733021736145,1.7141367197036743
-0.0725146010518074,-2.968001365661621,1.7140241861343384
-0.07270564138889313,-2.9694902896881104,1.7144079208374023
-0.07303433120250702,-2.9701366424560547,1.7143980264663696
-0.07267291843891144,-2.9698455333709717,1.71426260471344
-0.07279819995164871,-2.9693195819854736,1.714155673980713
-0.07288849353790283,-2.969143867492676,1.7141311168670654
-0.0729902982711792,-2.96903657913208,1.714004397392273
-0.07296356558799744,-2.9689178466796875,1.7139177322387695
-0.07414306700229645,-2.969914197921753,1.7135920524597168
-0.07510591298341751,-2.970801591873169,1.714084506034851
-0.07563524693250656,-2.970268487930298,1.7141201496124268
-0.07552604377269745,-2.9693291187286377,1.71393620967865
-0.07583490014076233,-2.9690682888031006,1.7139228582382202
-0.07592462003231049,-2.9690167903900146,1.7139853239059448
-0.07632124423980713,-2.9692466259002686,1.7142674922943115
-0.0768807977437973,-2.9697210788726807,1.7141101360321045
-0.07717348635196686,-2.969773769378662,1.714106559753418
-0.07759683579206467,-2.9696781635284424,1.7141048908233643
-0.07776959985494614,-2.96962833404541,1.7139782905578613
-0.07818484306335449,-2.9693636894226074,1.7139838933944702
-0.07834338396787643,-2.969191074371338,1.7138895988464355
-0.07877602428197861,-2.9689736366271973,1.7138969898223877
-0.07911930233240128,-2.9683573246002197,1.7143124341964722
-0.07941555976867676,-2.96838116645813,1.7141838073730469
-0.07959891855716705,-2.968442678451538,1.7139700651168823
-0.08010213822126389,-2.968639373779297,1.7140873670578003
-0.08021088689565659,-2.9687469005584717,1.714110016822815
-0.08034217357635498,-2.9692554473876953,1.7135634422302246
-0.08034182339906693,-2.969491481781006,1.7135826349258423
-0.08043524622917175,-2.969707489013672,1.7135671377182007
-0.08025127649307251,-2.9697792530059814,1.7136244773864746
-0.07992896437644958,-2.9691312313079834,1.713881254196167
-0.07983878254890442,-2.9685921669006348,1.7141337394714355
-0.07946037501096725,-2.9671597480773926,1.7142369747161865
-0.0793880969285965,-2.9669477939605713,1.7142494916915894
-0.07932226359844208,-2.966545581817627,1.7138698101043701
-0.0791628360748291,-2.966552972793579,1.7139437198638916
-0.07888143509626389,-2.9668824672698975,1.7140089273452759
-0.07829845696687698,-2.96716570854187,1.7137691974639893
-0.07804971933364868,-2.9667813777923584,1.7135733366012573
-0.07791482657194138,-2.9664151668548584,1.7134716510772705
-0.07794136554002762,-2.96596360206604,1.7135050296783447
-0.07825775444507599,-2.9643425941467285,1.7131133079528809
-0.0780918225646019,-2.96382999420166,1.7128421068191528
-0.07744148373603821,-2.9626259803771973,1.712472677230835
-0.0767802745103836,-2.9617106914520264,1.7125706672668457
-0.0767802745103836,-2.9617106914520264,1.7125706672668457
-0.07575757801532745,-2.960547685623169,1.71250581741333
-0.07510552555322647,-2.9617185592651367,1.7125606536865234
-0.07503201812505722,-2.9622671604156494,1.7126766443252563
-0.07565899938344955,-2.963197946548462,1.7124607563018799
-0.0758814588189125,-2.9620614051818848,1.7120410203933716
-0.07603942602872849,-2.961625576019287,1.712256669998169
-0.0765477791428566,-2.958915948867798,1.7125881910324097
-0.0765477791428566,-2.958915948867798,1.7125881910324097
-0.0774933323264122,-2.9569787979125977,1.7122060060501099
-0.07822542637586594,-2.95637845993042,1.712052822113037
-0.07829129695892334,-2.9563701152801514,1.7121222019195557
-0.07910893857479095,-2.9566216468811035,1.712422490119934
-0.07929541170597076,-2.956940174102783,1.7123103141784668
-0.07942677289247513,-2.9568591117858887,1.7122219800949097
-0.07929687947034836,-2.956393003463745,1.7122020721435547
-0.07929687947034836,-2.956393003463745,1.7122020721435547
-0.07902766764163971,-2.9569711685180664,1.712172269821167
