2024-08-27 16:24:10,999 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.58103812 3.46666813 1.61143744],3.1338259879680344
2024-08-27 16:24:11,200 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.5812099  3.46815419 1.60781598],3.131395594910974
2024-08-27 16:24:11,408 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.58257687 3.46896482 1.60644913],-3.135619803148343
2024-08-27 16:24:11,659 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.58371031 3.46928716 1.60072923],3.138196625333344
2024-08-27 16:24:11,860 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.58583987 3.47128034 1.59889793],3.1341329023560074
2024-08-27 16:24:12,087 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.58614886 3.47145033 1.59806204],3.126123445121585
2024-08-27 16:24:12,289 - takeoff,hazardous material,[0.30041718 4.2798357  1.11103964],[1.5884974  3.4748311  1.60172904],3.1186676974468024
2024-08-27 16:24:12,522 - takeoff,hazardous material,[0.34227234 4.31320286 1.15283871],[1.59148169 3.47667122 1.60415745],3.1292534308294666
2024-08-27 16:24:12,736 - takeoff,hazardous material,[0.38998583 4.45947552 1.44938993],[1.59464467 3.47851896 1.61720884],3.134752410804672
2024-08-27 16:24:12,961 - takeoff,hazardous material,[0.34336859 4.52277184 1.50071335],[1.59990835 3.48410702 1.65370893],3.137864206222183
2024-08-27 16:24:13,165 - takeoff,hazardous material,[0.34045345 4.52290726 1.49518132],[1.60397029 3.49027205 1.68300927],3.1349205971098764
2024-08-27 16:24:13,365 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.60798812 3.49836326 1.70536292],3.133369789509402
2024-08-27 16:24:13,569 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.61155164 3.50498438 1.72443938],3.1365902724945185
2024-08-27 16:24:13,781 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.6165247  3.51168585 1.74381173],3.139501777478629
2024-08-27 16:24:13,986 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.62136567 3.52049661 1.76326144],3.1383016096582876
2024-08-27 16:24:14,193 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.62271166 3.52477455 1.77760696],3.1269246754218845
2024-08-27 16:24:14,406 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.62227166 3.53312969 1.80306065],3.121286197204446
2024-08-27 16:24:14,648 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.62490225 3.53746605 1.82212162],3.124046709938491
2024-08-27 16:24:14,850 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.62742174 3.5423255  1.83909488],3.135192643822519
2024-08-27 16:24:15,056 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.63116038 3.5493238  1.86194801],3.128780525451342
2024-08-27 16:24:15,261 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.6338551  3.55435896 1.87736249],3.1332790804767727
2024-08-27 16:24:15,462 - find hazardous material WP0,hazardous material,[0.34045345 4.52290726 1.49518132],[1.63462663 3.55903387 1.88753045],3.119707372600017
2024-08-27 16:24:15,686 - find hazardous material WP0,hazardous material,[0.37007755 4.50566864 1.4530201 ],[1.63808417 3.5662787  1.9066081 ],3.1404980700917218
2024-08-27 16:24:15,887 - find hazardous material WP0,hazardous material,[0.3442466  4.52383471 1.50524962],[1.64008343 3.57159281 1.91625476],3.130188323063373
2024-08-27 16:24:16,097 - find hazardous material WP0,hazardous material,[0.33979717 4.52215672 1.53624582],[1.64332533 3.57733989 1.9288218 ],3.12688786095777
2024-08-27 16:24:16,302 - find hazardous material WP0,hazardous material,[0.34140664 4.52052164 1.53421402],[1.64825523 3.58172989 1.94235909],3.1376727195685836
2024-08-27 16:24:16,538 - find hazardous material WP0,hazardous material,[0.34039667 4.52447653 1.52642703],[1.6511265  3.58648443 1.95652258],3.1295835798842093
2024-08-27 16:24:16,740 - find hazardous material WP0,hazardous material,[0.33726758 4.52814865 1.52488387],[1.65222228 3.59068012 1.96764362],3.1326584862805023
2024-08-27 16:24:16,986 - find hazardous material WP0,hazardous material,[0.33438793 4.52923203 1.52444315],[1.65296149 3.59399247 1.975963  ],3.1326052190176257
2024-08-27 16:24:17,186 - find hazardous material WP0,hazardous material,[0.33461112 4.52434015 1.51496649],[1.65194762 3.59877801 1.9842068 ],3.1337623530926995
2024-08-27 16:24:17,407 - find hazardous material WP0,hazardous material,[0.35177505 4.45679331 1.41109943],[1.6471101  3.60264659 1.98770022],3.124463815540534
2024-08-27 16:24:17,607 - find hazardous material WP0,hazardous material,[0.34668329 4.40223551 1.30996621],[1.64637828 3.60517573 1.99198675],3.131063934360416
2024-08-27 16:24:17,807 - find hazardous material WP0,hazardous material,[0.21407728 4.28629923 1.05169165],[1.6454047  3.60965204 2.00020289],3.1272072808133413
2024-08-27 16:24:18,008 - find hazardous material WP0,hazardous material,[0.15349142 4.26408529 1.01663053],[1.64600205 3.61124873 2.00818443],3.1342279220016507
2024-08-27 16:24:18,219 - find hazardous material WP0,hazardous material,[0.25113297 4.29073477 1.05893159],[1.64804196 3.61317968 2.0123291 ],3.127553501829186
2024-08-27 16:24:18,419 - find hazardous material WP0,hazardous material,[0.28174567 4.30181694 1.08406675],[1.64827681 3.61609769 2.01593876],3.121475783261718
2024-08-27 16:24:18,640 - find hazardous material WP0,hazardous material,[0.28174567 4.30181694 1.08406675],[1.64706326 3.61864972 2.01956081],3.129014405575962
2024-08-27 16:24:18,840 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.64456439 3.61928725 2.02462959],3.132883223209343
2024-08-27 16:24:19,048 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.63309586 3.6086123  2.03194022],3.127834904543059
2024-08-27 16:24:19,281 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.60657406 3.57118201 2.03882217],3.1285775679308605
2024-08-27 16:24:19,487 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.54785383 3.4795835  2.04551649],3.1236714409479345
2024-08-27 16:24:19,695 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.49240029 3.37173438 2.04903245],3.123194306803466
2024-08-27 16:24:19,929 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.42143786 3.19617367 2.04784298],3.1271133868079435
2024-08-27 16:24:20,132 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.3672775  3.02839446 2.04356647],3.1281961301241528
2024-08-27 16:24:20,340 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.31298494 2.81744099 2.03983855],3.1241017697636346
2024-08-27 16:24:20,547 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.26759732 2.59250164 2.03774285],3.1225250363487795
2024-08-27 16:24:20,774 - find hazardous material WP1,hazardous material,[0.28174567 4.30181694 1.08406675],[1.22022688 2.31250596 2.03567624],3.1374619409351743
2024-08-27 16:24:20,975 - find hazardous material WP1,none,[0.28174567 4.30181694 1.08406675],[1.18682384 2.14165735 2.03357387],3.1311030672062286
