2024-08-27 10:29:19,943 - go to position WP0,none,[0. 0. 0.],[1.57685792 3.59283304 1.78579533],-3.0931976346923404
2024-08-27 10:29:20,143 - go to position WP0,none,[0. 0. 0.],[1.57914484 3.5931015  1.78903651],-3.0927515514639987
2024-08-27 10:29:20,409 - go to position WP0,none,[0. 0. 0.],[1.58328259 3.59419727 1.79723287],-3.0938685400220436
2024-08-27 10:29:20,609 - go to position WP0,none,[0. 0. 0.],[1.58302641 3.59295654 1.79907727],-3.1007042442056045
2024-08-27 10:29:20,828 - go to position WP1,none,[0. 0. 0.],[1.58466816 3.59367037 1.80253804],-3.1032952736292554
2024-08-27 10:29:21,028 - go to position WP1,none,[0. 0. 0.],[1.58372581 3.59529662 1.80769253],-3.005264884972269
2024-08-27 10:29:21,262 - go to position WP1,none,[0. 0. 0.],[1.58167171 3.59466553 1.81494796],-2.702537847186243
2024-08-27 10:29:21,473 - go to position WP1,none,[0. 0. 0.],[1.57945836 3.5909946  1.81820679],-2.3399797388415875
2024-08-27 10:29:21,683 - go to position WP1,none,[0. 0. 0.],[1.57591403 3.58982801 1.82148778],-2.141923356933752
2024-08-27 10:29:21,887 - go to position WP1,none,[0. 0. 0.],[1.57370007 3.58262134 1.82727408],-1.9408477754201492
2024-08-27 10:29:22,108 - go to position WP1,none,[0. 0. 0.],[1.57514715 3.57868886 1.83040667],-1.8384947435052066
2024-08-27 10:29:22,318 - go to position WP1,none,[0. 0. 0.],[1.57158244 3.5780158  1.82881522],-1.79837025737615
2024-08-27 10:29:22,548 - go to position WP1,none,[0. 0. 0.],[1.57188869 3.57079363 1.83435833],-1.7490187292711372
2024-08-27 10:29:22,754 - go to position WP2,none,[0. 0. 0.],[1.57295001 3.56721902 1.84033227],-1.717842649486336
2024-08-27 10:29:22,969 - go to position WP2,none,[0. 0. 0.],[1.58227575 3.5532589  1.85008764],-1.6948162137627811
2024-08-27 10:29:23,172 - go to position WP2,none,[0. 0. 0.],[1.60011733 3.51536942 1.8611933 ],-1.6803381050967179
2024-08-27 10:29:23,373 - go to position WP2,none,[0. 0. 0.],[1.62731218 3.44599748 1.86953413],-1.655031830655794
2024-08-27 10:29:23,573 - go to position WP2,none,[0. 0. 0.],[1.65871513 3.34164405 1.87731624],-1.6413968518501862
2024-08-27 10:29:23,785 - go to position WP2,none,[0. 0. 0.],[1.68628275 3.21795917 1.8875351 ],-1.6341281808777444
2024-08-27 10:29:24,036 - go to position WP2,none,[0. 0. 0.],[1.71554923 3.04165673 1.89199078],-1.6254695730061322
2024-08-27 10:29:24,236 - go to position WP2,none,[0. 0. 0.],[1.73075032 2.89741063 1.89418089],-1.6226200753709943
2024-08-27 10:29:24,451 - go to position WP2,none,[0. 0. 0.],[1.7450012  2.59769773 1.89855611],-1.6276122700921194
2024-08-27 10:29:24,659 - go to position WP2,none,[0. 0. 0.],[1.75446057 2.34910464 1.90186632],-1.6263148065723172
2024-08-27 10:29:24,864 - go to position WP2,none,[0. 0. 0.],[1.7664696  2.05835795 1.91289282],-1.618724812155242
2024-08-27 10:29:25,065 - go to position WP2,none,[0. 0. 0.],[1.77630758 1.87539864 1.92459786],-1.6046325852683747
2024-08-27 10:29:25,312 - go to position WP2,none,[0. 0. 0.],[1.79588616 1.65409863 1.93440545],-1.5997849864903655
2024-08-27 10:29:25,525 - go to position WP2,none,[0. 0. 0.],[1.81383586 1.5621891  1.94030178],-1.6101775394056794
2024-08-27 10:29:25,729 - go to position WP2,none,[0. 0. 0.],[1.82801294 1.45201445 1.94457948],-1.6094237645654808
2024-08-27 10:29:25,944 - go to position WP2,none,[0. 0. 0.],[1.83252525 1.30352998 1.94959748],-1.6001821102033915
2024-08-27 10:29:26,168 - go to position WP2,none,[0. 0. 0.],[1.83595645 1.15423763 1.95893943],-1.6025817386368422
2024-08-27 10:29:26,373 - go to position WP2,none,[0. 0. 0.],[1.84465468 0.91704535 1.97172749],-1.587896939457445
2024-08-27 10:29:26,580 - go to position WP2,none,[0. 0. 0.],[1.85346222 0.78640544 1.97085977],-1.6090486903920231
2024-08-27 10:29:26,824 - go to position WP2,none,[0. 0. 0.],[1.86609888 0.71337175 1.971246  ],-1.6013401771330198
2024-08-27 10:29:27,027 - go to position WP2,none,[0. 0. 0.],[1.8775425  0.68534845 1.96590292],-1.587352763884338
2024-08-27 10:29:27,252 - go to position WP2,none,[0. 0. 0.],[1.88242042 0.64357471 1.96497321],-1.5861973225237698
2024-08-27 10:29:27,470 - go to position WP2,none,[0. 0. 0.],[1.88948619 0.50364846 1.97022176],-1.5898805501596884
2024-08-27 10:29:27,675 - go to position WP2,none,[0. 0. 0.],[1.89245868 0.43535274 1.97452092],-1.6092105449884864
2024-08-27 10:29:27,875 - go to position WP2,none,[0. 0. 0.],[1.89710701 0.33219486 1.97576892],-1.611239989240044
2024-08-27 10:29:28,085 - go to position WP2,none,[0. 0. 0.],[1.90349877 0.31670725 1.96797907],-1.6053074538114194
2024-08-27 10:29:28,300 - go to position WP2,none,[0. 0. 0.],[1.91066432 0.29643536 1.96163177],-1.5799697942606699
2024-08-27 10:29:28,519 - go to position WP2,none,[0. 0. 0.],[1.91797554 0.22319329 1.96251702],-1.5837300198239062
2024-08-27 10:29:28,736 - go to position WP2,none,[0. 0. 0.],[1.92418027 0.12575597 1.97468162],-1.602478949480858
2024-08-27 10:29:28,979 - go to position WP2,none,[0. 0. 0.],[1.93137932 0.03702183 1.98951638],-1.6090140891800342
2024-08-27 10:29:29,193 - go to position WP2,none,[0. 0. 0.],[ 1.94159269 -0.00876946  1.99625015],-1.5974866059362336
2024-08-27 10:29:29,434 - go to position WP2,none,[0. 0. 0.],[ 1.95081699 -0.0185476   1.99693823],-1.570846867566905
2024-08-27 10:29:29,642 - go to position WP2,none,[0. 0. 0.],[ 1.95761156 -0.027676    2.00009131],-1.6027821224037044
2024-08-27 10:29:29,843 - go to position WP2,none,[0. 0. 0.],[ 1.95752239 -0.0452515   2.00061774],-1.5899824778869505
2024-08-27 10:29:30,071 - go to position WP2,none,[0. 0. 0.],[ 1.9566747  -0.07367032  2.0046885 ],-1.5917650842510405
2024-08-27 10:29:30,280 - go to position WP2,none,[0. 0. 0.],[ 1.95891297 -0.10919379  2.00850821],-1.5931622479762435
2024-08-27 10:29:30,496 - go to position WP2,none,[0. 0. 0.],[ 1.96251142 -0.14227965  2.01110506],-1.5818406944285002
2024-08-27 10:29:30,704 - go to position WP2,none,[0. 0. 0.],[ 1.9629389 -0.1623268  2.0122211],-1.5904715453870866
2024-08-27 10:29:30,906 - go to position WP2,none,[0. 0. 0.],[ 1.96100307 -0.17780459  2.01652455],-1.593032157014152
2024-08-27 10:29:31,108 - go to position WP2,none,[0. 0. 0.],[ 1.95824754 -0.19536518  2.01791739],-1.5995431698286122
2024-08-27 10:29:31,324 - go to position WP2,none,[0. 0. 0.],[ 1.95863247 -0.21256818  2.02090549],-1.5957728171582275
2024-08-27 10:29:31,529 - go to position WP2,none,[0. 0. 0.],[ 1.95755184 -0.22288272  2.02599955],-1.5984307462330047
2024-08-27 10:29:31,734 - go to position WP2,none,[0. 0. 0.],[ 1.95625651 -0.23875323  2.03219771],-1.5828129264835287
2024-08-27 10:29:31,971 - go to position WP2,none,[0. 0. 0.],[ 1.95807624 -0.25540403  2.03783751],-1.5826984238436328
2024-08-27 10:29:32,171 - go to position WP2,none,[0. 0. 0.],[ 1.95842552 -0.26551425  2.04151607],-1.5747901842027119
2024-08-27 10:29:32,384 - go to position WP2,none,[0. 0. 0.],[ 1.95923328 -0.27809495  2.04484296],-1.5817023850567615
2024-08-27 10:29:32,707 - go to position WP2,none,[0. 0. 0.],[ 1.95780396 -0.28337175  2.0430181 ],-1.57809001029206
2024-08-27 10:29:32,923 - go to position WP2,none,[0. 0. 0.],[ 1.95563126 -0.28535625  2.04495406],-1.5781340987346812
2024-08-27 10:29:33,162 - go to position WP2,none,[0. 0. 0.],[ 1.95443714 -0.29415265  2.04515719],-1.5759298887857938
2024-08-27 10:29:33,389 - go to position WP2,none,[0. 0. 0.],[ 1.95494962 -0.30698964  2.04841733],-1.581120625851029
2024-08-27 10:29:33,602 - go to position WP2,none,[0. 0. 0.],[ 1.95862961 -0.32426268  2.04799557],-1.575082074764632
2024-08-27 10:29:33,831 - go to position WP2,none,[0. 0. 0.],[ 1.96284103 -0.33896196  2.04530692],-1.5746830399149196
2024-08-27 10:29:34,037 - go to position WP2,none,[0. 0. 0.],[ 1.96297371 -0.34638372  2.04542303],-1.5834397355748404
2024-08-27 10:29:34,237 - go to position WP2,none,[0. 0. 0.],[ 1.96152639 -0.35643557  2.04589057],-1.5705209782932865
2024-08-27 10:29:34,476 - go to position WP2,none,[0. 0. 0.],[ 1.96069288 -0.36556894  2.04460573],-1.571174790391387
2024-08-27 10:29:34,681 - go to position WP2,none,[0. 0. 0.],[ 1.95777333 -0.37050343  2.04463792],-1.5726281776321338
2024-08-27 10:29:34,935 - go to position WP2,none,[0. 0. 0.],[ 1.95411813 -0.37204698  2.04464316],-1.5680105582699566
2024-08-27 10:29:35,141 - go to position WP2,none,[0. 0. 0.],[ 1.95256221 -0.3784419   2.04094338],-1.5913769154664728
2024-08-27 10:29:35,352 - go to position WP2,none,[0. 0. 0.],[ 1.95464671 -0.3844856   2.04400158],-1.5854769655155536
2024-08-27 10:29:35,573 - go to position WP2,none,[0. 0. 0.],[ 1.95729041 -0.39068261  2.04281259],-1.5806452236648525
2024-08-27 10:29:35,774 - go to position WP2,none,[0. 0. 0.],[ 1.96747077 -0.40770981  2.0403192 ],-1.5766107627593264
2024-08-27 10:29:35,984 - go to position WP2,none,[0. 0. 0.],[ 1.97402525 -0.41645071  2.03881955],-1.5776967804382815
2024-08-27 10:29:36,185 - go to position WP2,none,[0. 0. 0.],[ 1.98403978 -0.43193802  2.03906369],-1.5943839016481318
2024-08-27 10:29:36,416 - go to position WP2,none,[0. 0. 0.],[ 1.99044085 -0.44360822  2.03131986],-1.5747732921983406
2024-08-27 10:29:36,616 - go to position WP2,none,[0. 0. 0.],[ 1.99351823 -0.44806105  2.02917004],-1.5769207666250704
2024-08-27 10:29:36,817 - go to position WP2,none,[0. 0. 0.],[ 1.99597955 -0.4516446   2.02500319],-1.5738737717565225
2024-08-27 10:29:37,020 - go to position WP2,none,[0. 0. 0.],[ 1.99651265 -0.45433244  2.01568651],-1.5769276182912542
2024-08-27 10:29:37,242 - go to position WP2,none,[0. 0. 0.],[ 1.99779212 -0.45598736  2.00289392],-1.5820681996132269
2024-08-27 10:29:37,479 - go to position WP2,none,[0. 0. 0.],[ 1.99950969 -0.45780125  1.99395812],-1.578142506621326
2024-08-27 10:29:37,682 - go to position WP2,none,[0. 0. 0.],[ 2.00132275 -0.46396428  1.98877203],-1.5805230445801275
2024-08-27 10:29:37,925 - go to position WP2,none,[0. 0. 0.],[ 2.00446248 -0.46893561  1.99011075],-1.5853145406241698
2024-08-27 10:29:38,126 - go to position WP2,none,[0. 0. 0.],[ 2.00725389 -0.47184569  1.98925102],-1.5784763599317335
2024-08-27 10:29:38,326 - go to position WP2,none,[0. 0. 0.],[ 2.01302838 -0.48003539  1.98994362],-1.5787596352794093
2024-08-27 10:29:38,530 - go to position WP2,none,[0. 0. 0.],[ 2.01735187 -0.4832783   1.98900843],-1.5739448935610252
2024-08-27 10:29:38,786 - go to position WP2,none,[0. 0. 0.],[ 2.02158689 -0.491898    1.99235225],-1.5801123409359494
2024-08-27 10:29:38,986 - go to position WP2,none,[0. 0. 0.],[ 2.02138996 -0.49616015  1.99441075],-1.5742808398032864
2024-08-27 10:29:39,285 - go to position WP2,none,[0. 0. 0.],[ 2.02148223 -0.49832591  2.00413394],-1.5789151467776197
2024-08-27 10:29:39,485 - go to position WP2,none,[0. 0. 0.],[ 2.02388358 -0.50374085  2.01120639],-1.5816776510956903
2024-08-27 10:29:39,687 - go to position WP2,none,[0. 0. 0.],[ 2.02754569 -0.50783032  2.01359892],-1.5758912098186304
2024-08-27 10:29:39,908 - go to position WP2,none,[0. 0. 0.],[ 2.02910089 -0.50858784  2.02048588],-1.5817669661649951
2024-08-27 10:29:40,126 - go to position WP2,none,[0. 0. 0.],[ 2.03062916 -0.51229107  2.02422976],-1.575718887433096
2024-08-27 10:29:40,366 - go to position WP2,none,[0. 0. 0.],[ 2.03539968 -0.51856571  2.02377009],-1.561841389914207
2024-08-27 10:29:40,575 - go to position WP2,none,[0. 0. 0.],[ 2.03864837 -0.52180493  2.0261941 ],-1.5774386456379874
2024-08-27 10:29:40,782 - go to position WP2,none,[0. 0. 0.],[ 2.0405941  -0.52715057  2.02875781],-1.5753772251642566
2024-08-27 10:29:40,986 - go to position WP2,none,[0. 0. 0.],[ 2.04016018 -0.52872413  2.02983451],-1.5742356615177542
2024-08-27 10:29:41,208 - go to position WP2,none,[0. 0. 0.],[ 2.03749442 -0.5278402   2.03691363],-1.5836996001038202
2024-08-27 10:29:41,408 - go to position WP2,none,[0. 0. 0.],[ 2.03599381 -0.5307216   2.04419708],-1.5847694901095881
2024-08-27 10:29:41,608 - go to position WP2,none,[0. 0. 0.],[ 2.03615141 -0.53381097  2.04511905],-1.5827010161613586
2024-08-27 10:29:41,836 - go to position WP2,none,[0. 0. 0.],[ 2.03566766 -0.53273541  2.04661417],-1.5746740106339487
2024-08-27 10:29:42,060 - go to position WP2,none,[0. 0. 0.],[ 2.03482795 -0.53592706  2.05038786],-1.580043220859288
2024-08-27 10:29:42,301 - go to position WP2,none,[0. 0. 0.],[ 2.036129   -0.54095984  2.04954219],-1.5784861964153212
2024-08-27 10:29:42,503 - go to position WP2,none,[0. 0. 0.],[ 2.03588033 -0.54233712  2.05062532],-1.5788575541637426
2024-08-27 10:29:42,704 - go to position WP2,none,[0. 0. 0.],[ 2.03658557 -0.5490486   2.05203557],-1.5826867238129694
2024-08-27 10:29:42,906 - go to position WP2,none,[0. 0. 0.],[ 2.0378325  -0.55554801  2.05426979],-1.578199932171442
2024-08-27 10:29:43,164 - go to position WP2,none,[0. 0. 0.],[ 2.03746414 -0.5626927   2.05628157],-1.5742515048356402
2024-08-27 10:29:43,382 - go to position WP2,none,[0. 0. 0.],[ 2.03823924 -0.5679189   2.05608559],-1.5860778533431379
2024-08-27 10:29:43,605 - go to position WP2,none,[0. 0. 0.],[ 2.04244471 -0.57180125  2.06248593],-1.5845610243186457
2024-08-27 10:29:43,832 - go to position WP2,none,[0. 0. 0.],[ 2.04872155 -0.57189739  2.08287597],-1.5764870659956376
2024-08-27 10:29:44,035 - go to position WP2,none,[0. 0. 0.],[ 2.05371594 -0.57453102  2.10774732],-1.582211236903321
2024-08-27 10:29:44,238 - go to position WP2,none,[0. 0. 0.],[ 2.05696058 -0.5744282   2.13057303],-1.5737832792568298
2024-08-27 10:29:44,449 - go to position WP2,none,[0. 0. 0.],[ 2.06187296 -0.57501221  2.1640296 ],-1.579452396985726
2024-08-27 10:29:44,654 - go to position WP2,none,[0. 0. 0.],[ 2.06495023 -0.57463557  2.19409323],-1.578236160324126
2024-08-27 10:29:44,877 - go to position WP2,none,[0. 0. 0.],[ 2.0682013  -0.57428306  2.23920345],-1.5737812937181301
2024-08-27 10:29:45,102 - go to position WP2,none,[0. 0. 0.],[ 2.0705688  -0.57531595  2.26994705],-1.581060542291512
2024-08-27 10:29:45,308 - go to position WP2,none,[0. 0. 0.],[ 2.07347345 -0.57565033  2.29213715],-1.5763878892001646
2024-08-27 10:29:45,528 - go to position WP2,none,[0. 0. 0.],[ 2.07445693 -0.57831055  2.32285309],-1.585226300254937
2024-08-27 10:29:45,742 - go to position WP2,none,[0. 0. 0.],[ 2.07541418 -0.57896727  2.34603047],-1.5752658014032788
2024-08-27 10:29:45,955 - go to position WP2,none,[0. 0. 0.],[ 2.07707977 -0.58115131  2.37364244],-1.5681858542748754
2024-08-27 10:29:46,156 - go to position WP2,none,[0. 0. 0.],[ 2.07639694 -0.58281493  2.40064001],-1.5643583275950186
2024-08-27 10:29:46,358 - go to position WP2,none,[0. 0. 0.],[ 2.07559824 -0.58390224  2.42601705],-1.5710654466821872
2024-08-27 10:29:46,559 - go to position WP2,none,[0. 0. 0.],[ 2.07258081 -0.58472466  2.46159744],-1.5695307092719113
2024-08-27 10:29:46,780 - go to position WP2,none,[0. 0. 0.],[ 2.06931067 -0.58374083  2.49308801],-1.5671818039143686
2024-08-27 10:29:46,980 - go to position WP2,none,[0. 0. 0.],[ 2.06416273 -0.58343524  2.53797674],-1.5658578827901706
2024-08-27 10:29:47,204 - go to position WP2,none,[0. 0. 0.],[ 2.05754447 -0.58209807  2.58355212],-1.5710000190455027
2024-08-27 10:29:47,409 - go to position WP2,none,[0. 0. 0.],[ 2.05337167 -0.58070099  2.62207174],-1.5776049768724238
2024-08-27 10:29:47,610 - go to position WP2,none,[0. 0. 0.],[ 2.04961944 -0.57827061  2.66341043],-1.5663675495575156
2024-08-27 10:29:47,810 - go to position WP2,none,[0. 0. 0.],[ 2.04910755 -0.57834607  2.69347596],-1.5735939770136405
2024-08-27 10:29:48,019 - go to position WP2,none,[0. 0. 0.],[ 2.04917455 -0.57805049  2.74165344],-1.5760154315857084
2024-08-27 10:29:48,325 - go to position WP2,none,[0. 0. 0.],[ 2.05039549 -0.57922179  2.81125474],-1.5775241159787665
2024-08-27 10:29:48,525 - go to position WP2,none,[0. 0. 0.],[ 2.05087852 -0.57957172  2.84441257],-1.5777264018220531
2024-08-27 10:29:48,757 - go to position WP2,none,[0. 0. 0.],[ 2.05192757 -0.57916564  2.90385628],-1.5750657788872324
2024-08-27 10:29:48,957 - go to position WP2,none,[0. 0. 0.],[ 2.05200171 -0.57783449  2.96957898],-1.574455115047714
2024-08-27 10:29:49,158 - go to position WP2,none,[0. 0. 0.],[ 2.05267191 -0.57752782  2.99486446],-1.5738028604199776
2024-08-27 10:29:49,441 - go to position WP2,none,[0. 0. 0.],[ 2.05695415 -0.58171797  2.99173498],-1.5802040068697831
2024-08-27 10:29:49,691 - go to position WP2,none,[0. 0. 0.],[ 2.06076121 -0.58818442  2.94752073],-1.5886931461006641
2024-08-27 10:29:49,895 - go to position WP2,none,[0. 0. 0.],[ 2.06303    -0.59384638  2.89436603],-1.5774856492492262
2024-08-27 10:29:50,120 - go to position WP2,none,[0. 0. 0.],[ 2.06393504 -0.59895796  2.83280277],-1.5747426034117744
2024-08-27 10:29:50,320 - go to position WP2,none,[0. 0. 0.],[ 2.06543303 -0.60357124  2.73986912],-1.5762775401071565
2024-08-27 10:29:50,521 - go to position WP2,none,[0. 0. 0.],[ 2.0654366  -0.60546952  2.65057564],-1.5633744469347266
2024-08-27 10:29:50,767 - go to position WP2,none,[0. 0. 0.],[ 2.06404567 -0.60662675  2.46153569],-1.5708540606608858
2024-08-27 10:29:50,968 - go to position WP2,none,[0. 0. 0.],[ 2.06238174 -0.60505474  2.31478596],-1.5695723628253542
2024-08-27 10:29:51,168 - go to position WP2,none,[0. 0. 0.],[ 2.06169772 -0.60408634  2.11725974],-1.574954725343857
2024-08-27 10:29:51,368 - go to position WP2,none,[0. 0. 0.],[ 2.05997348 -0.6028198   1.93449557],-1.571397817784554
2024-08-27 10:29:51,596 - go to position WP2,none,[0. 0. 0.],[ 2.05911946 -0.60390019  1.76232445],-1.5832488523109696
2024-08-27 10:29:51,796 - go to position WP2,none,[0. 0. 0.],[ 2.05934262 -0.60785806  1.45143771],-1.5824845193376325
2024-08-27 10:29:51,997 - go to position WP2,none,[0. 0. 0.],[ 2.06044722 -0.61150759  1.22907329],-1.5976694462686671
2024-08-27 10:29:52,232 - go to position WP2,none,[0. 0. 0.],[ 2.06112003 -0.61690104  0.89641416],-1.5870479294700406
2024-08-27 10:29:52,432 - go to position WP2,none,[0. 0. 0.],[ 2.06453013 -0.61720425  0.60415083],-1.584335766789371
2024-08-27 10:29:52,663 - go to position WP2,none,[0. 0. 0.],[ 2.06471252 -0.61992097  0.48341385],-1.5940825378164227
2024-08-27 10:29:52,867 - go to position WP2,none,[0. 0. 0.],[ 2.05554438 -0.61738247  0.09875751],-1.7146781742767114
2024-08-27 10:29:53,074 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:53,309 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:53,520 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:53,721 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:53,930 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:54,139 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:54,394 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:54,600 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:54,856 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:55,101 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:55,341 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:55,546 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:55,782 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:55,994 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:56,197 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:56,397 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:56,598 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:56,798 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:57,001 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:57,245 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:57,446 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:57,646 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:57,852 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:58,058 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:58,269 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:58,473 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:58,678 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:58,886 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:59,091 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:59,292 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:59,497 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:59,703 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:29:59,911 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:30:00,120 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:30:00,321 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:30:00,521 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
2024-08-27 10:30:00,721 - go to position WP2,none,[0. 0. 0.],[ 2.03790331 -0.60729194  0.12703337],-1.8832176845907798
